customer_id,signup_date,age,gender,location,subscription_type,monthly_price,preferred_category,signup_source,avg_logins_per_month,boxes_opened_per_month,engagement_score,tenure_months,churned,churn_date,last_payment_date,lifetime_value
CUST100199,2025-03-18,51,Male,Hyderabad,Basic,499,Books,Facebook Ads,5.15,1.72,56.1,8,0,,2025-11-15,3723.47
CUST100200,2024-10-19,57,Female,Delhi,Basic,499,Home,Organic,5.64,0.56,7.0,13,0,,2025-11-15,6299.61
CUST100201,2023-02-16,28,Male,Delhi,Standard,799,Beauty,Email,5.13,1.92,62.1,33,0,,2025-11-15,26773.51
CUST100202,2023-05-11,67,Male,Bengaluru,Premium,1199,Home,Instagram,3.89,0.49,21.6,30,1,2023-09-26,2023-09-26,4921.19
CUST100203,2025-07-26,20,Male,Mumbai,Basic,499,Books,Affiliate,3.52,1.16,38.2,3,1,2025-10-18,2025-10-18,1019.47
CUST100204,2024-09-10,50,Female,Bengaluru,Basic,499,Snacks,Email,0.81,0.72,25.6,14,0,,2025-11-15,6886.91
CUST100205,2022-11-26,28,Male,Mumbai,Standard,799,Beauty,Organic,2.56,0.72,24.8,36,0,,2025-11-15,28226.4
CUST100206,2023-03-07,33,Male,Chennai,Standard,799,Books,Facebook Ads,1.77,0.53,10.8,32,1,2025-08-22,2025-08-22,24170.62
CUST100207,2024-11-11,35,Female,Chennai,Basic,499,Beauty,Facebook Ads,0.0,1.32,35.1,12,0,,2025-11-15,5885.29
CUST100208,2022-11-21,47,Female,Other,Premium,1199,Books,Facebook Ads,4.9,1.41,43.6,36,1,2023-10-20,2023-10-20,12871.14
CUST100209,2023-05-11,65,Male,Chennai,Standard,799,Books,Facebook Ads,1.75,0.86,32.2,30,1,2024-07-22,2024-07-22,10873.04
CUST100210,2024-07-08,27,Female,Mumbai,Standard,799,Gadgets,Instagram,5.15,0.08,1.8,16,1,2025-05-01,2025-05-01,7472.07
CUST100211,2024-12-12,35,Male,Pune,Standard,799,Gadgets,Instagram,4.59,1.14,39.3,11,0,,2025-11-15,8312.7
CUST100212,2024-10-29,55,Male,Pune,Premium,1199,Gadgets,Referral,4.0,1.15,38.5,12,0,,2025-11-15,14672.1
CUST100213,2023-07-19,36,Male,Delhi,Standard,799,Snacks,Affiliate,4.1,0.77,33.5,28,0,,2025-11-15,24178.62
CUST100214,2025-01-03,53,Female,Hyderabad,Basic,499,Snacks,Referral,1.89,2.02,61.5,10,0,,2025-11-15,5148.24
CUST100215,2023-08-02,30,Male,Other,Basic,499,Books,Affiliate,6.34,0.0,0.0,27,1,2025-08-24,2025-08-24,13309.62
CUST100216,2023-11-07,63,Male,Hyderabad,Standard,799,Fitness,Organic,3.08,0.0,5.1,24,1,2024-10-27,2024-10-27,8898.27
CUST100217,2025-02-10,20,Male,Pune,Basic,499,Beauty,Referral,3.54,0.46,26.7,9,0,,2025-11-15,4763.96
CUST100218,2024-10-27,27,Female,Mumbai,Standard,799,Gadgets,Organic,1.83,1.33,44.4,12,0,,2025-11-15,9269.69
CUST100219,2025-06-02,55,Male,Bengaluru,Standard,799,Beauty,Organic,1.32,0.27,4.9,5,0,,2025-11-15,4137.32
CUST100220,2024-11-05,18,Male,Delhi,Standard,799,Books,Organic,3.86,0.31,6.2,12,0,,2025-11-15,9711.02
CUST100221,2024-07-30,44,Male,Hyderabad,Premium,1199,Home,Facebook Ads,3.39,1.47,41.4,15,0,,2025-11-15,17492.5
CUST100222,2023-02-26,63,Male,Kolkata,Basic,499,Books,Email,1.58,1.18,46.3,33,1,2023-11-19,2023-11-19,3875.05
CUST100223,2023-12-23,25,Female,Other,Premium,1199,Snacks,Email,0.41,1.13,32.4,23,0,,2025-11-15,25049.3
CUST100224,2023-09-02,68,Female,Delhi,Standard,799,Fitness,Instagram,0.71,1.37,38.2,26,0,,2025-11-15,22309.47
CUST100225,2023-08-10,63,Male,Mumbai,Basic,499,Home,Organic,5.15,0.64,21.6,27,0,,2025-11-15,13242.37
CUST100226,2025-10-16,59,Male,Kolkata,Standard,799,Beauty,Facebook Ads,1.9,0.67,19.7,1,0,,2025-11-15,785.18
CUST100227,2024-01-20,34,Male,Hyderabad,Basic,499,Snacks,Referral,2.39,1.39,50.8,22,0,,2025-11-15,11528.53
CUST100228,2025-07-19,26,Male,Bengaluru,Standard,799,Gadgets,Referral,5.61,0.09,1.1,3,0,,2025-11-15,2310.11
CUST100229,2024-10-07,23,Male,Delhi,Standard,799,Home,Instagram,0.98,0.0,6.5,13,1,2025-01-30,2025-01-30,2533.22
CUST100230,2025-04-04,60,Female,Kolkata,Basic,499,Snacks,Instagram,1.69,0.64,20.8,7,0,,2025-11-15,3633.06
CUST100231,2024-05-19,42,Other,Kolkata,Standard,799,Beauty,Organic,1.62,1.46,50.8,18,0,,2025-11-15,13637.0
CUST100232,2024-08-08,56,Other,Delhi,Standard,799,Books,Organic,5.91,1.05,43.1,15,0,,2025-11-15,12400.05
CUST100233,2024-05-08,66,Female,Bengaluru,Basic,499,Beauty,Referral,6.59,1.41,46.8,18,1,2025-09-04,2025-09-04,8529.05
CUST100234,2023-06-17,45,Female,Other,Basic,499,Home,Referral,4.35,0.0,1.0,29,0,,2025-11-15,14731.09
CUST100235,2025-01-15,50,Female,Chennai,Basic,499,Home,Referral,4.41,1.09,35.7,10,1,2025-03-13,2025-03-13,468.26
CUST100236,2023-09-19,54,Male,Delhi,Standard,799,Books,Referral,1.96,1.29,39.5,26,0,,2025-11-15,22161.56
CUST100237,2022-12-12,26,Female,Bengaluru,Premium,1199,Home,Email,6.51,0.09,0.0,35,1,2023-08-23,2023-08-23,10201.64
CUST100238,2024-10-22,35,Male,Chennai,Premium,1199,Fitness,Organic,3.48,1.42,52.4,12,0,,2025-11-15,14887.9
CUST100239,2023-05-28,38,Female,Bengaluru,Standard,799,Gadgets,Organic,4.54,0.83,28.9,30,0,,2025-11-15,23694.32
CUST100240,2025-09-10,19,Female,Mumbai,Standard,799,Snacks,Referral,2.81,2.74,78.2,2,0,,2025-11-15,1587.84
CUST100241,2025-09-25,60,Male,Hyderabad,Basic,499,Books,Facebook Ads,2.52,0.0,0.0,1,0,,2025-11-15,481.96
CUST100242,2025-08-13,55,Male,Bengaluru,Standard,799,Beauty,Referral,5.99,1.72,43.6,3,0,,2025-11-15,2397.52
CUST100243,2023-12-26,57,Female,Hyderabad,Basic,499,Beauty,Affiliate,3.97,0.66,26.1,23,1,2025-05-17,2025-05-17,8287.42
CUST100244,2022-12-02,53,Male,Mumbai,Basic,499,Gadgets,Instagram,5.61,0.0,0.3,35,1,2025-05-17,2025-05-17,14023.53
CUST100245,2025-08-28,67,Female,Chennai,Standard,799,Home,Affiliate,3.46,0.58,17.3,2,0,,2025-11-15,1566.83
CUST100246,2024-02-27,60,Female,Bengaluru,Basic,499,Home,Facebook Ads,1.47,1.07,35.3,20,0,,2025-11-15,10218.14
CUST100247,2025-10-09,54,Female,Mumbai,Standard,799,Beauty,Instagram,1.95,1.52,44.3,1,0,,2025-11-15,818.46
CUST100248,2025-10-06,32,Female,Mumbai,Standard,799,Gadgets,Facebook Ads,3.19,1.93,62.6,1,0,,2025-11-15,794.88
CUST100249,2025-06-07,45,Male,Other,Basic,499,Beauty,Instagram,1.87,1.75,54.2,5,0,,2025-11-15,2463.1
CUST100250,2023-10-04,35,Male,Pune,Basic,499,Home,Referral,1.01,0.32,9.8,25,0,,2025-11-15,12911.84
CUST100251,2024-01-11,51,Female,Bengaluru,Premium,1199,Books,Referral,5.16,1.58,42.6,22,1,2024-11-07,2024-11-07,11774.21
CUST100252,2025-06-04,39,Female,Kolkata,Standard,799,Snacks,Facebook Ads,2.02,1.13,31.2,5,0,,2025-11-15,4074.83
CUST100253,2023-10-29,28,Female,Hyderabad,Basic,499,Home,Instagram,3.25,0.51,20.2,24,0,,2025-11-15,12379.78
CUST100254,2023-05-20,30,Male,Other,Basic,499,Books,Email,3.53,0.77,21.9,30,0,,2025-11-15,14676.12
CUST100255,2024-07-17,21,Male,Delhi,Standard,799,Snacks,Facebook Ads,1.94,0.47,21.4,16,0,,2025-11-15,12721.34
CUST100256,2025-09-06,39,Other,Chennai,Standard,799,Fitness,Facebook Ads,5.61,0.92,42.8,2,1,2025-10-28,2025-10-28,743.44
CUST100257,2024-12-17,24,Male,Mumbai,Basic,499,Gadgets,Affiliate,0.99,0.46,17.7,11,0,,2025-11-15,5276.58
CUST100258,2024-08-01,60,Female,Delhi,Basic,499,Books,Organic,3.47,0.28,18.0,15,0,,2025-11-15,7401.26
CUST100259,2023-03-02,41,Male,Other,Premium,1199,Fitness,Facebook Ads,3.44,1.19,41.3,32,0,,2025-11-15,40583.9
CUST100260,2024-09-19,21,Female,Hyderabad,Standard,799,Home,Email,2.9,1.28,37.4,14,1,2025-08-09,2025-08-09,7557.23
CUST100261,2025-11-04,45,Female,Bengaluru,Premium,1199,Gadgets,Referral,0.67,0.79,25.0,0,0,,2025-11-15,1187.64
CUST100262,2023-04-18,32,Female,Mumbai,Standard,799,Books,Instagram,4.57,1.72,64.4,31,0,,2025-11-15,25235.96
CUST100263,2024-06-05,18,Male,Chennai,Premium,1199,Home,Organic,4.34,0.74,22.3,17,0,,2025-11-15,20350.07
CUST100264,2025-07-03,20,Female,Chennai,Basic,499,Gadgets,Instagram,1.78,0.72,17.4,4,0,,2025-11-15,1961.39
CUST100265,2025-02-04,31,Female,Delhi,Standard,799,Gadgets,Referral,4.27,1.3,35.8,9,1,2025-06-13,2025-06-13,3290.65
CUST100266,2024-12-18,55,Male,Other,Basic,499,Home,Facebook Ads,3.67,0.82,25.7,11,0,,2025-11-15,5348.05
CUST100267,2024-12-24,67,Female,Mumbai,Standard,799,Home,Affiliate,0.69,0.95,23.9,10,0,,2025-11-15,7777.69
CUST100268,2023-12-14,18,Female,Bengaluru,Standard,799,Books,Email,1.46,0.0,9.2,23,0,,2025-11-15,17327.41
CUST100269,2023-10-03,55,Female,Other,Basic,499,Gadgets,Organic,5.05,0.91,31.4,25,1,2023-12-31,2023-12-31,1073.49
CUST100270,2025-04-20,55,Female,Bengaluru,Premium,1199,Books,Email,3.56,0.0,7.0,6,0,,2025-11-15,7023.88
CUST100271,2025-04-21,38,Male,Bengaluru,Premium,1199,Gadgets,Email,1.98,0.17,4.7,6,1,2025-09-05,2025-09-05,4856.9
CUST100272,2025-06-22,65,Male,Hyderabad,Basic,499,Books,Email,1.45,0.1,0.0,4,0,,2025-11-15,1836.06
CUST100273,2025-08-11,46,Male,Pune,Standard,799,Home,Email,2.07,0.27,2.9,3,1,2025-09-14,2025-09-14,917.12
CUST100274,2024-05-28,22,Female,Mumbai,Basic,499,Home,Referral,2.2,0.57,13.9,17,1,2025-05-16,2025-05-16,4958.24
CUST100275,2024-05-18,66,Female,Other,Basic,499,Beauty,Email,1.48,0.61,20.9,18,0,,2025-11-15,8579.39
CUST100276,2025-04-08,27,Female,Kolkata,Standard,799,Books,Affiliate,0.0,1.3,41.6,7,0,,2025-11-15,5870.61
CUST100277,2024-10-27,45,Male,Bengaluru,Basic,499,Beauty,Email,5.05,1.03,37.1,12,0,,2025-11-15,6257.81
CUST100278,2024-12-23,38,Male,Chennai,Premium,1199,Beauty,Referral,4.75,0.0,0.0,10,1,2025-01-26,2025-01-26,1178.61
CUST100279,2025-04-05,67,Female,Delhi,Basic,499,Fitness,Instagram,0.71,0.95,28.9,7,0,,2025-11-15,3442.29
CUST100280,2025-07-17,24,Male,Delhi,Standard,799,Gadgets,Referral,3.25,1.09,29.5,4,0,,2025-11-15,3269.91
CUST100281,2023-11-21,20,Male,Kolkata,Standard,799,Snacks,Affiliate,1.38,0.7,23.9,24,0,,2025-11-15,20204.53
CUST100282,2024-01-01,62,Female,Other,Basic,499,Fitness,Affiliate,2.53,0.86,29.8,22,0,,2025-11-15,11243.8
CUST100283,2023-02-26,64,Male,Mumbai,Basic,499,Gadgets,Facebook Ads,2.38,1.01,26.0,33,0,,2025-11-15,16893.9
CUST100284,2024-08-10,37,Male,Delhi,Standard,799,Snacks,Referral,2.23,1.36,46.9,15,0,,2025-11-15,11857.42
CUST100285,2022-12-25,36,Male,Delhi,Standard,799,Beauty,Instagram,6.61,0.0,15.7,35,1,2024-01-13,2024-01-13,10075.71
CUST100286,2024-04-08,52,Male,Delhi,Basic,499,Snacks,Facebook Ads,2.21,0.75,28.1,19,0,,2025-11-15,9335.88
CUST100287,2024-07-02,21,Other,Delhi,Standard,799,Home,Facebook Ads,1.55,1.81,54.3,16,0,,2025-11-15,13030.85
CUST100288,2023-09-25,22,Male,Mumbai,Basic,499,Home,Organic,1.63,1.75,51.9,26,0,,2025-11-15,12436.71
CUST100289,2024-08-23,18,Male,Chennai,Basic,499,Books,Email,4.88,1.41,44.2,14,0,,2025-11-15,6949.25
CUST100290,2022-12-19,21,Male,Delhi,Standard,799,Gadgets,Facebook Ads,0.03,1.22,32.9,35,0,,2025-11-15,27816.83
CUST100291,2022-12-26,29,Female,Bengaluru,Basic,499,Fitness,Facebook Ads,1.63,1.89,59.0,35,0,,2025-11-15,17880.36
CUST100292,2025-05-04,44,Male,Kolkata,Standard,799,Beauty,Affiliate,5.6,2.05,59.2,6,0,,2025-11-15,4891.03
CUST100293,2023-12-15,59,Female,Kolkata,Standard,799,Gadgets,Instagram,3.44,0.82,17.3,23,0,,2025-11-15,17820.05
CUST100294,2023-04-04,40,Male,Delhi,Premium,1199,Beauty,Facebook Ads,3.35,0.32,12.7,31,0,,2025-11-15,38782.16
CUST100295,2024-06-09,42,Male,Bengaluru,Standard,799,Home,Instagram,6.84,0.74,26.3,17,0,,2025-11-15,13108.99
CUST100296,2025-03-08,38,Male,Chennai,Premium,1199,Fitness,Email,3.44,2.76,82.0,8,0,,2025-11-15,9906.3
CUST100297,2023-07-10,69,Female,Bengaluru,Standard,799,Fitness,Affiliate,1.73,0.0,0.0,28,0,,2025-11-15,22002.76
CUST100298,2024-09-28,41,Female,Bengaluru,Standard,799,Home,Organic,2.49,0.62,21.5,13,0,,2025-11-15,10438.08
CUST100299,2023-02-17,42,Male,Chennai,Premium,1199,Snacks,Organic,0.96,0.05,0.0,33,0,,2025-11-15,39835.25
CUST100300,2023-01-11,62,Female,Mumbai,Standard,799,Fitness,Email,5.26,0.97,31.7,34,0,,2025-11-15,27327.13
CUST100301,2024-06-19,63,Female,Mumbai,Basic,499,Snacks,Email,4.03,0.18,16.6,17,1,2025-09-12,2025-09-12,7737.43
CUST100302,2024-06-29,49,Male,Mumbai,Standard,799,Beauty,Affiliate,5.02,0.83,31.3,16,0,,2025-11-15,12395.34
CUST100303,2024-10-13,49,Female,Mumbai,Premium,1199,Fitness,Affiliate,5.18,0.0,0.0,13,0,,2025-11-15,15880.14
CUST100304,2025-01-19,22,Male,Mumbai,Standard,799,Books,Referral,2.25,1.27,33.1,10,0,,2025-11-15,7801.26
CUST100305,2025-10-19,53,Female,Other,Standard,799,Home,Facebook Ads,1.3,1.63,50.5,0,0,,2025-11-15,804.06
CUST100306,2024-06-03,63,Female,Bengaluru,Standard,799,Snacks,Facebook Ads,2.91,0.67,15.0,17,0,,2025-11-15,13268.08
CUST100307,2023-11-04,59,Female,Mumbai,Premium,1199,Books,Facebook Ads,1.43,0.82,15.4,24,1,2024-03-21,2024-03-21,5194.6
CUST100308,2025-04-04,66,Female,Bengaluru,Basic,499,Beauty,Instagram,3.3,0.8,28.7,7,0,,2025-11-15,3512.2
CUST100309,2023-09-08,59,Male,Other,Standard,799,Beauty,Referral,5.04,1.01,34.9,26,1,2025-03-23,2025-03-23,14561.54
CUST100310,2024-03-10,56,Female,Hyderabad,Basic,499,Fitness,Facebook Ads,2.7,0.88,30.2,20,1,2025-04-27,2025-04-27,6596.07
CUST100311,2023-02-09,33,Male,Delhi,Standard,799,Fitness,Instagram,3.27,1.36,44.1,33,0,,2025-11-15,26776.04
CUST100312,2022-12-13,50,Male,Pune,Standard,799,Books,Instagram,2.83,1.64,50.6,35,0,,2025-11-15,28044.96
CUST100313,2025-10-05,66,Female,Delhi,Basic,499,Gadgets,Organic,4.44,0.41,11.7,1,1,2025-11-08,2025-11-08,518.14
CUST100314,2025-05-19,38,Female,Bengaluru,Basic,499,Gadgets,Instagram,1.8,0.71,25.1,6,0,,2025-11-15,2990.55
CUST100315,2024-12-17,26,Female,Bengaluru,Standard,799,Fitness,Email,0.0,1.44,50.9,11,1,2025-07-29,2025-07-29,5733.33
CUST100316,2024-02-06,23,Male,Delhi,Basic,499,Gadgets,Affiliate,3.85,0.05,1.2,21,0,,2025-11-15,10936.24
CUST100317,2023-05-24,68,Female,Bengaluru,Basic,499,Home,Instagram,4.78,0.0,0.0,30,0,,2025-11-15,14361.79
CUST100318,2023-05-06,62,Female,Chennai,Standard,799,Books,Email,3.8,1.04,27.7,30,0,,2025-11-15,24555.07
CUST100319,2023-08-17,52,Male,Bengaluru,Basic,499,Home,Email,1.85,1.2,32.7,27,0,,2025-11-15,14053.65
CUST100320,2024-07-09,56,Male,Hyderabad,Standard,799,Gadgets,Organic,0.96,0.47,15.6,16,0,,2025-11-15,12052.54
CUST100321,2025-01-06,39,Male,Mumbai,Premium,1199,Fitness,Organic,3.89,0.55,8.2,10,1,2025-08-06,2025-08-06,8451.31
CUST100322,2024-11-07,58,Male,Bengaluru,Basic,499,Home,Instagram,3.25,0.44,17.5,12,0,,2025-11-15,6028.33
CUST100323,2023-09-18,22,Other,Delhi,Basic,499,Beauty,Organic,2.77,0.38,16.3,26,1,2025-10-09,2025-10-09,12839.11
CUST100324,2025-09-26,59,Female,Other,Standard,799,Fitness,Organic,6.28,1.32,34.3,1,0,,2025-11-15,772.77
CUST100325,2025-01-31,40,Female,Delhi,Standard,799,Books,Affiliate,1.3,0.19,1.6,9,0,,2025-11-15,7701.86
CUST100326,2024-07-15,34,Other,Chennai,Premium,1199,Snacks,Facebook Ads,6.2,0.74,26.3,16,0,,2025-11-15,18894.2
CUST100327,2024-09-15,29,Male,Bengaluru,Premium,1199,Snacks,Instagram,3.06,0.36,11.8,14,0,,2025-11-15,17004.63
CUST100328,2024-02-18,40,Female,Mumbai,Standard,799,Fitness,Instagram,0.0,0.03,3.4,21,0,,2025-11-15,16453.4
CUST100329,2023-08-14,33,Male,Mumbai,Basic,499,Gadgets,Instagram,2.68,1.42,43.6,27,1,2024-05-06,2024-05-06,3537.74
CUST100330,2023-12-10,20,Female,Bengaluru,Basic,499,Home,Organic,4.73,0.59,26.8,23,0,,2025-11-15,11243.8
CUST100331,2025-02-22,47,Male,Mumbai,Basic,499,Home,Affiliate,2.34,1.01,30.2,8,0,,2025-11-15,3967.25
CUST100332,2022-12-01,39,Female,Mumbai,Basic,499,Fitness,Organic,0.35,0.0,0.0,36,0,,2025-11-15,17648.61
CUST100333,2023-03-23,26,Male,Kolkata,Standard,799,Beauty,Email,2.7,0.45,10.0,32,0,,2025-11-15,24743.87
CUST100334,2023-01-05,46,Male,Mumbai,Standard,799,Books,Referral,1.46,1.35,45.2,34,0,,2025-11-15,26717.36
CUST100335,2022-12-30,64,Female,Hyderabad,Basic,499,Gadgets,Referral,3.89,2.45,76.1,35,0,,2025-11-15,17733.79
CUST100336,2025-06-09,54,Male,Delhi,Standard,799,Beauty,Referral,4.39,0.0,5.8,5,1,2025-08-22,2025-08-22,1605.51
CUST100337,2024-12-25,40,Female,Delhi,Basic,499,Fitness,Facebook Ads,1.1,0.78,27.1,10,1,2025-07-23,2025-07-23,3367.87
CUST100338,2024-04-18,30,Male,Hyderabad,Basic,499,Fitness,Organic,1.73,1.15,25.4,19,0,,2025-11-15,9545.81
CUST100339,2023-03-03,49,Female,Bengaluru,Standard,799,Beauty,Email,4.36,0.53,12.8,32,0,,2025-11-15,25768.19
CUST100340,2024-05-07,63,Male,Bengaluru,Basic,499,Snacks,Email,1.45,1.41,38.1,18,0,,2025-11-15,8790.6
CUST100341,2024-04-17,69,Male,Chennai,Basic,499,Fitness,Referral,1.05,0.38,7.9,19,1,2024-08-10,2024-08-10,1465.57
CUST100342,2023-05-24,64,Male,Pune,Basic,499,Books,Affiliate,0.88,0.99,28.2,30,1,2025-10-18,2025-10-18,14270.37
CUST100343,2024-03-05,65,Male,Bengaluru,Basic,499,Gadgets,Facebook Ads,3.63,0.59,24.8,20,1,2024-06-23,2024-06-23,1504.86
CUST100344,2024-01-26,40,Male,Mumbai,Standard,799,Beauty,Facebook Ads,3.56,1.63,57.1,21,0,,2025-11-15,16042.75
CUST100345,2024-09-20,62,Male,Pune,Premium,1199,Snacks,Referral,1.77,0.49,14.4,14,0,,2025-11-15,16750.2
CUST100346,2024-10-11,34,Male,Delhi,Basic,499,Beauty,Referral,3.01,0.69,21.2,13,0,,2025-11-15,6549.58
CUST100347,2023-01-04,57,Male,Hyderabad,Basic,499,Snacks,Organic,5.75,1.47,43.9,34,1,2024-10-17,2024-10-17,11177.72
CUST100348,2023-12-31,38,Female,Delhi,Standard,799,Snacks,Affiliate,1.25,0.28,9.7,22,1,2024-11-28,2024-11-28,9033.72
CUST100349,2024-10-01,19,Female,Mumbai,Premium,1199,Books,Facebook Ads,0.0,0.94,29.3,13,0,,2025-11-15,14876.51
CUST100350,2024-05-19,54,Male,Hyderabad,Basic,499,Gadgets,Email,3.82,0.0,6.3,18,1,2025-06-22,2025-06-22,6515.89
CUST100351,2025-06-10,23,Female,Hyderabad,Basic,499,Fitness,Referral,2.8,0.25,13.1,5,1,2025-10-25,2025-10-25,1763.94
CUST100352,2024-11-06,61,Female,Bengaluru,Standard,799,Snacks,Organic,1.72,1.13,23.4,12,0,,2025-11-15,9631.12
CUST100353,2023-05-13,35,Male,Delhi,Standard,799,Fitness,Email,4.17,0.31,10.9,30,1,2024-04-16,2024-04-16,8277.21
CUST100354,2023-02-01,47,Female,Kolkata,Basic,499,Gadgets,Facebook Ads,4.51,0.57,26.8,33,0,,2025-11-15,16120.28
CUST100355,2024-10-19,39,Male,Hyderabad,Standard,799,Fitness,Referral,0.0,1.2,33.7,13,0,,2025-11-15,10480.89
CUST100356,2022-12-15,50,Female,Mumbai,Basic,499,Books,Affiliate,1.83,0.55,23.4,35,0,,2025-11-15,17534.07
CUST100357,2024-08-18,47,Male,Hyderabad,Standard,799,Books,Referral,7.17,1.39,44.6,15,0,,2025-11-15,11893.16
CUST100358,2025-09-10,34,Female,Chennai,Standard,799,Home,Affiliate,4.05,1.03,34.2,2,1,2025-11-02,2025-11-02,800.92
CUST100359,2024-08-07,60,Female,Kolkata,Premium,1199,Books,Organic,4.22,1.16,31.7,15,0,,2025-11-15,18507.07
CUST100360,2024-01-15,49,Male,Hyderabad,Standard,799,Snacks,Organic,5.11,1.64,46.9,22,0,,2025-11-15,18552.33
CUST100361,2024-10-20,59,Male,Mumbai,Basic,499,Gadgets,Facebook Ads,3.03,1.09,38.2,13,0,,2025-11-15,6539.15
CUST100362,2024-03-31,68,Other,Chennai,Basic,499,Books,Affiliate,4.43,1.82,61.8,19,0,,2025-11-15,9431.14
CUST100363,2024-07-05,31,Male,Chennai,Premium,1199,Beauty,Referral,4.29,1.45,46.1,16,0,,2025-11-15,19145.52
CUST100364,2025-09-11,27,Female,Mumbai,Basic,499,Gadgets,Organic,3.97,0.59,13.8,2,0,,2025-11-15,975.75
CUST100365,2024-01-12,64,Female,Delhi,Basic,499,Snacks,Referral,2.42,1.68,51.9,22,0,,2025-11-15,10725.86
CUST100366,2025-10-03,68,Female,Bengaluru,Basic,499,Gadgets,Facebook Ads,3.31,1.06,40.0,1,1,2025-11-06,2025-11-06,462.17
CUST100367,2025-08-03,53,Female,Chennai,Standard,799,Books,Affiliate,1.94,0.66,29.8,3,1,2025-10-13,2025-10-13,1569.38
CUST100368,2023-06-18,51,Female,Bengaluru,Standard,799,Beauty,Referral,3.02,1.07,32.2,29,0,,2025-11-15,23106.62
CUST100369,2023-01-30,26,Female,Hyderabad,Basic,499,Home,Email,0.9,1.57,39.3,34,0,,2025-11-15,17490.31
CUST100370,2023-03-06,59,Male,Pune,Basic,499,Snacks,Referral,1.58,1.17,40.3,32,1,2024-07-30,2024-07-30,8385.86
CUST100371,2022-12-05,45,Male,Kolkata,Premium,1199,Snacks,Instagram,2.49,1.99,59.9,35,0,,2025-11-15,40639.97
CUST100372,2023-02-27,28,Male,Other,Standard,799,Gadgets,Instagram,1.3,1.55,52.1,33,0,,2025-11-15,25117.22
CUST100373,2024-12-02,31,Other,Other,Standard,799,Fitness,Facebook Ads,2.09,1.21,39.1,11,0,,2025-11-15,8471.58
CUST100374,2023-02-01,56,Female,Mumbai,Premium,1199,Fitness,Facebook Ads,2.7,0.28,5.7,33,0,,2025-11-15,39651.19
CUST100375,2023-10-31,64,Male,Hyderabad,Premium,1199,Beauty,Facebook Ads,3.72,0.79,26.3,24,0,,2025-11-15,29343.83
CUST100376,2025-05-29,36,Female,Delhi,Basic,499,Home,Email,4.71,0.94,37.7,5,1,2025-10-04,2025-10-04,2048.95
CUST100377,2022-12-11,32,Female,Pune,Premium,1199,Home,Affiliate,2.17,1.32,40.1,35,0,,2025-11-15,40609.76
CUST100378,2025-04-25,45,Male,Bengaluru,Basic,499,Gadgets,Email,5.4,1.28,36.5,6,1,2025-10-25,2025-10-25,2865.52
CUST100379,2023-09-20,41,Female,Other,Basic,499,Gadgets,Referral,4.69,1.0,24.9,26,0,,2025-11-15,12780.42
CUST100380,2023-03-25,25,Male,Hyderabad,Premium,1199,Fitness,Organic,3.91,0.97,27.6,32,0,,2025-11-15,38745.28
CUST100381,2024-12-17,60,Female,Kolkata,Basic,499,Books,Affiliate,3.28,1.33,39.9,11,0,,2025-11-15,5371.15
CUST100382,2024-10-04,26,Male,Mumbai,Basic,499,Home,Instagram,3.57,0.38,17.8,13,0,,2025-11-15,6612.84
CUST100383,2025-07-03,64,Female,Bengaluru,Basic,499,Books,Instagram,5.14,1.92,55.0,4,1,2025-10-31,2025-10-31,1885.42
CUST100384,2025-01-28,50,Female,Kolkata,Standard,799,Home,Instagram,5.2,0.0,10.9,9,0,,2025-11-15,7012.36
CUST100385,2025-04-13,50,Male,Mumbai,Basic,499,Books,Referral,5.4,1.77,49.8,7,1,2025-08-27,2025-08-27,2029.01
CUST100386,2023-09-20,36,Other,Kolkata,Standard,799,Books,Referral,3.07,0.87,39.7,26,0,,2025-11-15,19757.88
CUST100387,2023-05-29,20,Female,Mumbai,Premium,1199,Home,Facebook Ads,4.0,1.5,56.1,30,0,,2025-11-15,34775.14
CUST100388,2025-02-14,27,Male,Chennai,Standard,799,Beauty,Organic,5.42,1.12,37.5,9,1,2025-06-01,2025-06-01,2410.82
CUST100389,2025-04-17,57,Male,Delhi,Basic,499,Beauty,Facebook Ads,1.88,1.11,26.1,7,0,,2025-11-15,3514.39
CUST100390,2025-11-04,64,Female,Hyderabad,Premium,1199,Gadgets,Referral,2.43,1.23,38.2,0,0,,2025-11-15,1196.38
CUST100391,2024-02-10,59,Male,Chennai,Basic,499,Books,Email,3.03,1.39,41.4,21,0,,2025-11-15,10130.01
CUST100392,2023-12-28,18,Male,Delhi,Basic,499,Books,Facebook Ads,4.62,0.7,17.5,22,1,2024-08-23,2024-08-23,3299.71
CUST100393,2025-03-15,46,Male,Mumbai,Basic,499,Books,Affiliate,4.65,1.52,49.9,8,0,,2025-11-15,3830.26
CUST100394,2023-11-24,67,Male,Mumbai,Standard,799,Books,Referral,2.58,0.25,4.9,24,1,2025-02-10,2025-02-10,10356.41
CUST100395,2025-08-31,51,Female,Hyderabad,Basic,499,Books,Referral,0.28,0.9,23.5,2,1,2025-10-30,2025-10-30,992.66
CUST100396,2025-06-12,68,Male,Hyderabad,Basic,499,Fitness,Email,3.44,1.4,43.1,5,0,,2025-11-15,2585.64
